order_id,order_date,customer_id,product_id,store_id,quantity,unit_price,discount,payment_method
ORD-0012796,2026-06-12,CUST-02451,P0100,103,2,4373.48,0.0,Cash
ORD-0012797,2025-11-23,CUST-02714,P0014,112,1,4407.25,0.5,Debit Card
ORD-0012798,2025-10-17,CUST-01609,P0021,102,2,4269.63,0.2,Debit Card
ORD-0012799,2025-12-03,CUST-00208,P0123,112,1,2975.87,0.0,UPI
ORD-0012800,2025-12-03,CUST-01481,P0092,104,2,4850.0,0.1,Cash
ORD-0012801,2026-01-27,CUST-01800,P0050,107,3,4490.37,0.2,UPI
ORD-0012802,2026-04-04,CUST-02647,P0121,101,2,3180.34,0.15,Cash
ORD-0012803,2026-07-24,CUST-01535,P0001,111,1,299.58,0.15,Net Banking
ORD-0012804,2026-06-02,CUST-00323,P0002,110,1,3479.07,0.1,Debit Card
ORD-0012805,2025-11-15,CUST-02586,P0051,110,2,2676.72,0.2,UPI
ORD-0012806,2025-10-10,CUST-01239,P0079,103,1,2668.98,0.5,Credit Card
ORD-0012807,2026-07-07,CUST-00224,P0064,111,1,814.64,0.5,Credit Card
ORD-0012808,2026-06-01,CUST-00847,P0097,106,1,1291.5,0.15,Credit Card
ORD-0012809,2026-03-28,CUST-00012,P0115,106,5,807.92,0.05,Credit Card
ORD-0012810,2026-05-22,CUST-01002,P0077,112,2,4315.49,0.2,Credit Card
ORD-0012811,2026-04-11,CUST-01149,P0022,106,2,2568.99,0.5,UPI
ORD-0012812,2025-09-19,CUST-02704,P0117,103,2,2223.1,0.0,Credit Card
ORD-0012813,2025-12-07,CUST-02234,P0137,110,3,183.91,0.15,Cash
ORD-0012814,2026-07-17,CUST-00025,P0085,102,10,3817.25,0.1,UPI
ORD-0012815,2026-04-23,CUST-02339,P0053,102,3,1493.13,0.0,UPI
ORD-0012816,2026-06-26,CUST-00380,P0094,109,2,773.9,0.0,Cash
ORD-0012817,2025-12-03,CUST-01469,P0120,112,1,142.65,0.15,UPI
ORD-0012818,2025-12-30,CUST-01849,P0030,110,3,1903.98,0.0,Credit Card
ORD-0012819,2025-12-04,CUST-02090,P0093,111,2,3438.11,0.1,Debit Card
ORD-0012820,2026-05-28,CUST-01335,P0133,102,2,4731.54,0.2,Net Banking
ORD-0012821,2025-11-13,CUST-01674,P0022,109,4,262.65,0.15,Net Banking
ORD-0012822,2026-01-08,CUST-00636,P0071,106,3,4204.52,0.1,Debit Card
ORD-0012823,2025-10-29,CUST-00596,P0025,103,3,763.7,0.5,Debit Card
ORD-0012824,2026-05-23,CUST-01660,P0050,102,2,3329.88,0.15,Debit Card
ORD-0012825,2026-05-24,CUST-01326,P0112,109,3,1385.99,0.5,Net Banking
ORD-0012826,2025-10-15,CUST-01333,P0112,103,1,674.11,0.05,Credit Card
ORD-0012827,2025-10-28,CUST-02644,P0149,103,1,120.72,0.2,Net Banking
ORD-0012828,2025-08-21,CUST-01663,P0115,106,2,1748.15,0.15,UPI
ORD-0012829,2025-09-27,CUST-00328,P0015,109,3,912.6,0.05,Cash
ORD-0012830,2026-06-20,CUST-02467,P0064,103,1,1527.6,0.1,UPI
ORD-0012831,2026-02-19,CUST-02234,P0111,106,2,3208.37,0.1,Net Banking
ORD-0012832,2025-10-08,CUST-00021,P0142,112,2,2421.2,0.05,Net Banking
ORD-0012833,2025-09-01,CUST-01683,P0029,104,1,214.93,0.05,Debit Card
ORD-0012834,2026-06-14,CUST-01569,P0038,111,1,1029.41,0.1,Net Banking
ORD-0012835,2025-12-28,CUST-01080,P0121,103,2,3331.71,0.5,Debit Card
ORD-0012836,2026-04-28,CUST-02184,P0121,107,1,438.38,0.15,Credit Card
ORD-0012837,2025-10-13,CUST-00728,P0024,104,2,345.89,0.1,UPI
ORD-0012838,2026-03-13,CUST-01476,P0028,110,4,3090.54,0.05,Credit Card
ORD-0012839,2026-07-17,,P0021,104,3,2715.69,0.5,Credit Card
ORD-0012840,2026-01-18,CUST-02359,P0116,106,1,2778.18,0.2,Cash
ORD-0012841,2025-08-21,CUST-01389,P0122,104,1,1907.8,0.05,Debit Card
ORD-0012842,2026-02-28,CUST-00154,P0081,104,1,4019.37,0.5,UPI
ORD-0012843,2026-02-14,CUST-02714,P0044,107,1,838.16,0.5,Debit Card
ORD-0012844,2025-10-16,CUST-00088,P0145,104,3,1083.71,0.2,UPI
ORD-0012845,2025-11-07,CUST-00406,P0106,104,2,4951.01,0.1,Credit Card
ORD-0012846,2026-04-11,CUST-02751,P0039,101,3,528.17,0.15,Credit Card
ORD-0012847,2026-05-26,CUST-00710,P0132,104,1,425.02,0.0,Credit Card
ORD-0012848,2026-07-25,CUST-02504,P0119,105,1,4821.73,0.2,Cash
ORD-0012849,2025-10-15,CUST-01526,P0112,112,3,4678.29,0.15,Debit Card
ORD-0012850,2026-03-14,CUST-02005,P0019,104,2,4047.06,0.2,Credit Card
ORD-0012851,2026-07-19,CUST-00078,P0108,102,1,2572.87,0.05,Cash
ORD-0012852,2026-08-09,CUST-01758,P0001,107,2,3315.96,0.1,Debit Card
ORD-0012853,2026-04-08,CUST-02865,P0142,104,1,1085.84,0.1,UPI
ORD-0012854,2025-11-10,CUST-00709,P0082,112,2,2422.78,0.5,UPI
ORD-0012855,2026-03-09,CUST-02760,P0016,103,1,2495.61,0.5,UPI
ORD-0012856,2026-03-19,CUST-00573,P0036,107,3,3427.52,0.2,Debit Card
ORD-0012857,2026-07-25,CUST-02999,P0045,105,1,2222.23,0.0,Debit Card
ORD-0012858,2025-12-19,CUST-01548,P0131,103,1,1082.34,0.2,Debit Card
ORD-0012859,2026-06-03,CUST-00676,P0144,108,3,1073.42,0.05,Net Banking
ORD-0012860,2025-11-24,CUST-01826,P0053,108,3,1144.43,0.1,Net Banking
ORD-0012861,2025-11-20,CUST-01138,P0098,105,1,1045.85,0.0,Debit Card
ORD-0012862,2025-12-20,CUST-02652,P0079,112,1,660.94,0.05,Credit Card
ORD-0012863,2026-06-12,CUST-02132,P0055,106,3,3025.8,0.05,UPI
ORD-0012864,2025-09-19,CUST-00244,P0106,101,4,4959.7,0.0,Debit Card
ORD-0012865,2026-01-20,CUST-00203,P0062,104,1,2192.56,0.2,Credit Card
ORD-0012866,2025-12-03,CUST-00909,P0090,111,3,2909.37,0.2,UPI
ORD-0012867,2025-10-25,CUST-02603,P0049,104,1,4506.16,0.2,Debit Card
ORD-0012868,2026-06-12,CUST-02907,P0003,107,1,2506.77,0.5,Cash
ORD-0012869,2025-08-29,CUST-01764,P0135,107,1,3439.32,0.05,Debit Card
ORD-0012870,2026-02-19,CUST-00826,P0017,107,10,4949.15,0.1,Cash
ORD-0012871,2026-04-09,CUST-01480,P0082,112,4,4301.11,0.2,Net Banking
ORD-0012872,2025-08-26,CUST-02802,P0114,106,1,3994.77,0.5,UPI
ORD-0012873,2026-01-17,CUST-02589,P0097,101,2,526.56,0.1,UPI
ORD-0012874,2026-04-10,CUST-01453,P0105,107,1,4670.82,0.05,Cash
ORD-0012875,2026-05-18,CUST-01479,P0070,111,2,1076.36,0.05,Net Banking
ORD-0012876,2025-08-23,CUST-00747,P0074,109,10,2292.02,0.0,Net Banking
ORD-0012877,2026-01-18,CUST-01666,P0001,105,2,3362.48,0.15,Debit Card
ORD-0012878,2026-02-28,CUST-00418,P0026,108,1,1365.2,0.15,UPI
ORD-0012879,2026-06-03,CUST-00503,P0062,107,1,4211.4,0.1,Cash
ORD-0012880,2026-07-19,CUST-02535,P0030,102,3,239.42,0.0,UPI
ORD-0012881,2026-06-27,CUST-00270,P0037,112,4,4302.76,0.5,Credit Card
ORD-0012882,2025-11-27,CUST-02660,P0113,101,1,3664.0,0.5,UPI
ORD-0012883,2025-09-17,CUST-00585,P0138,104,3,2081.33,0.5,UPI
ORD-0012884,2026-02-17,CUST-01222,P0057,112,2,3237.85,0.0,Debit Card
ORD-0012885,2026-03-07,CUST-01126,P0018,104,5,2005.24,0.15,Net Banking
ORD-0012886,2025-10-01,,P0039,101,1,637.5,0.0,Credit Card
ORD-0012887,2026-01-27,CUST-00556,P0124,102,2,842.74,0.15,Debit Card
ORD-0012888,2026-03-25,CUST-01572,P0099,112,10,682.19,0.15,Credit Card
ORD-0012889,2026-06-16,CUST-00306,P0019,106,1,4658.1,0.0,Net Banking
ORD-0012890,2026-02-25,CUST-02855,P0019,107,1,2545.51,0.15,UPI
ORD-0012891,2025-11-01,CUST-01111,P0091,111,1,3702.47,0.2,Debit Card
ORD-0012892,2025-11-10,CUST-00146,P0044,107,1,3331.61,0.15,UPI
ORD-0012893,2026-01-03,CUST-02264,P0097,102,2,1268.23,0.5,UPI
ORD-0012894,2026-05-09,CUST-02038,P0103,111,1,1054.92,0.1,Cash
ORD-0012895,2025-09-25,CUST-02243,P0139,112,1,3991.08,0.5,Debit Card
ORD-0012896,2026-08-01,CUST-02397,P0092,110,1,2264.31,0.1,Credit Card
ORD-0012897,2026-06-04,CUST-01661,P0091,112,2,4301.42,0.1,Cash
ORD-0012898,2025-11-21,CUST-01599,P0050,110,1,2481.72,0.05,Credit Card
ORD-0012899,2025-12-29,CUST-02899,P0139,109,2,1442.69,0.2,Debit Card
ORD-0012900,2025-09-21,CUST-02068,P0099,103,1,2703.5,0.15,Net Banking
ORD-0012901,2026-04-19,,P0043,108,1,726.18,0.0,Cash
ORD-0012902,2026-03-01,CUST-01868,P0061,108,1,1560.57,0.5,Debit Card
ORD-0012903,2026-07-26,CUST-01268,P0063,106,4,2187.37,0.05,UPI
ORD-0012904,2026-03-06,CUST-01973,P0129,110,1,2030.34,0.1,Credit Card
ORD-0012905,2026-01-26,CUST-00184,P0087,108,2,3802.67,0.1,Credit Card
ORD-0012906,2026-04-07,CUST-02250,P0142,108,3,1117.84,0.2,Credit Card
ORD-0012907,2025-09-12,CUST-00671,P0073,112,1,1429.06,0.15,Credit Card
ORD-0012908,2026-02-21,CUST-00700,P0057,102,4,4099.51,0.05,UPI
ORD-0012909,2026-06-07,CUST-01130,P0001,101,2,4743.51,0.0,Cash
ORD-0012910,2026-03-18,,P0136,107,5,1027.95,0.2,Debit Card
ORD-0012911,2026-02-14,CUST-02489,P0092,104,1,1499.87,0.05,Debit Card
ORD-0012912,2025-09-15,CUST-00653,P0113,101,1,3199.83,0.0,Net Banking
ORD-0012913,2026-04-23,CUST-02583,P0020,104,1,786.95,0.05,Cash
ORD-0012914,2026-05-14,CUST-00963,P0129,105,4,3491.16,0.05,UPI
ORD-0012915,2025-09-28,CUST-00614,P0016,101,2,1816.8,0.5,Credit Card
ORD-0012916,2026-05-10,CUST-01524,P0037,107,1,892.47,0.15,Cash
ORD-0012917,2026-01-14,CUST-00379,P0005,109,1,4282.13,0.0,Cash
ORD-0012918,2026-07-20,CUST-00401,P0125,107,1,3016.03,0.0,Debit Card
ORD-0012919,2026-05-25,CUST-00154,P0049,102,2,3748.85,0.2,UPI
ORD-0012920,2025-11-29,CUST-00015,P0117,111,1,4773.74,0.5,Credit Card
ORD-0012921,2025-11-14,CUST-00628,P0060,109,1,1553.73,0.5,Net Banking
ORD-0012922,2026-05-31,CUST-02688,P0130,105,1,1960.86,0.05,UPI
ORD-0012923,2025-12-16,CUST-02829,P0100,104,1,2389.28,0.15,Debit Card
ORD-0012924,2026-05-25,,P0046,108,1,2444.92,0.1,Debit Card
ORD-0012925,2026-01-09,CUST-01179,P0030,101,4,696.76,0.0,Cash
ORD-0012926,2026-02-19,CUST-02600,P0080,102,2,794.75,0.0,Credit Card
ORD-0012927,2025-09-27,CUST-01818,P0139,108,2,2220.17,0.05,Cash
ORD-0012928,2026-01-26,CUST-02988,P0078,103,2,422.86,0.05,Net Banking
ORD-0012929,2025-12-13,CUST-00391,P0037,103,1,631.87,0.15,Debit Card
ORD-0012930,2026-04-22,CUST-00195,P0094,111,2,574.05,0.5,UPI
ORD-0012931,2025-12-03,CUST-00782,P0106,106,1,304.61,0.15,Credit Card
ORD-0012932,2026-06-30,CUST-01609,P0099,108,3,1166.71,0.1,Cash
ORD-0012933,2026-08-15,CUST-02611,P0089,101,-1,2524.8,0.5,Debit Card
ORD-0012934,2025-11-12,CUST-01169,P0062,102,2,2283.64,0.1,Credit Card
ORD-0012935,2025-12-15,CUST-00919,P0149,108,4,2614.79,0.5,Cash
ORD-0012936,2026-02-21,CUST-02024,P0006,106,2,2606.4,0.1,UPI
ORD-0012937,2026-05-07,CUST-00478,P0092,109,1,2331.28,0.0,Debit Card
ORD-0012938,2026-04-03,CUST-02262,P0028,112,2,1023.56,0.5,Cash
ORD-0012939,2025-10-25,CUST-00669,P0149,109,3,465.7,0.0,Cash
ORD-0012940,2026-07-21,CUST-01616,P0011,105,1,4574.66,0.1,Cash
ORD-0012941,2025-08-20,CUST-00917,P0136,106,1,2997.89,0.0,UPI
ORD-0012942,2026-02-17,CUST-01149,P0150,107,2,2133.84,0.05,Debit Card
ORD-0012943,2026-06-12,CUST-00868,P0062,112,1,3675.93,0.5,Net Banking
ORD-0012944,2026-07-10,CUST-02994,P0068,104,1,1560.79,0.2,UPI
ORD-0012945,2025-12-07,CUST-00509,P0130,103,10,3729.05,0.1,UPI
ORD-0012946,2026-06-28,CUST-01146,P0137,107,2,1326.84,0.2,Credit Card
ORD-0012947,2026-04-21,CUST-02401,P0068,111,2,389.98,0.2,Credit Card
ORD-0012948,2025-10-07,,P0078,109,1,2678.38,0.05,Credit Card
ORD-0012949,2026-06-10,CUST-02673,P0073,104,2,2833.38,0.1,Credit Card
ORD-0012950,2026-07-01,CUST-00483,P0062,111,1,2712.88,0.05,Cash
ORD-0012951,2026-01-16,CUST-00164,P0123,102,2,4926.74,0.0,Cash
ORD-0012952,2026-04-08,CUST-02192,P0101,106,2,1825.77,0.05,Net Banking
ORD-0012953,2026-06-19,CUST-00846,P0046,104,1,874.1,0.0,Credit Card
ORD-0012954,2026-02-28,CUST-02067,P0112,102,1,3249.68,0.1,UPI
ORD-0012955,2026-06-14,CUST-01886,P0053,111,4,3153.13,0.05,Credit Card
ORD-0012956,2026-04-21,CUST-01643,P0039,112,1,3188.38,0.1,UPI
ORD-0012957,2026-07-19,CUST-02338,P0076,112,1,2640.51,0.1,UPI
ORD-0012958,2025-11-20,CUST-01461,P0135,105,1,3492.72,0.2,Cash
ORD-0012959,2026-06-25,CUST-01406,P0074,112,1,4707.31,0.05,Debit Card
ORD-0012960,2025-10-10,CUST-01999,P0134,109,4,1134.43,0.0,Debit Card
ORD-0012961,2026-03-25,CUST-02846,P0005,108,2,1040.87,0.05,Credit Card
ORD-0012962,2025-08-31,CUST-00734,P0066,105,5,3097.59,0.15,Debit Card
ORD-0012963,2026-04-24,CUST-02707,P0121,110,1,1990.01,0.5,UPI
ORD-0012964,2025-12-18,CUST-00547,P0144,107,1,1151.63,0.0,Credit Card
ORD-0012965,2026-07-11,CUST-02679,P0043,106,1,4139.39,0.5,Net Banking
ORD-0012966,2026-03-16,CUST-02924,P0127,108,1,2038.93,0.2,Net Banking
ORD-0012967,2025-12-02,CUST-00932,P0001,104,5,2528.16,0.0,UPI
ORD-0012968,2026-07-08,CUST-01743,P0042,112,1,3773.9,0.2,Credit Card
ORD-0012969,2025-11-28,CUST-00274,P0107,112,2,1975.33,0.2,Net Banking
ORD-0012970,2025-09-20,,P0011,101,5,137.28,0.05,Cash
ORD-0012971,2025-11-02,CUST-02967,P0049,110,1,3424.04,0.2,Net Banking
ORD-0012972,2026-05-03,CUST-01622,P0035,107,4,2587.34,0.15,Debit Card
ORD-0012973,2026-01-04,CUST-02841,P0085,109,5,4241.78,0.05,Net Banking
ORD-0012974,2026-08-09,CUST-00486,P0012,104,1,1710.15,0.05,Credit Card
ORD-0012975,2025-10-20,CUST-02047,P0128,111,2,4792.75,0.05,Net Banking
ORD-0012976,2025-12-23,CUST-01269,P0003,105,1,4648.2,0.5,Credit Card
ORD-0012977,2026-08-09,CUST-02330,P0029,103,2,1313.0,0.2,Debit Card
ORD-0012978,2026-02-07,CUST-02063,P0137,108,5,234.21,0.05,Credit Card
ORD-0012979,2025-12-19,CUST-00148,P0139,101,2,4862.1,0.2,Net Banking
ORD-0012980,2026-02-26,CUST-02120,P0146,110,1,4068.31,0.5,Cash
ORD-0012981,2026-02-07,CUST-02187,P0111,106,1,3845.65,0.05,Debit Card
ORD-0012982,2026-01-03,CUST-02663,P0095,110,2,1329.65,0.2,Net Banking
ORD-0012983,2025-09-12,CUST-00441,P0119,106,2,1548.04,0.2,Net Banking
ORD-0012984,2026-08-04,CUST-02448,P0060,109,2,179.74,0.0,Debit Card
ORD-0012985,2026-06-11,CUST-00758,P0088,107,3,1458.8,0.1,Credit Card
ORD-0012986,2025-12-08,CUST-01210,P0087,109,1,1020.54,0.1,UPI
ORD-0012987,2025-11-16,CUST-01288,P0076,101,1,4959.8,0.15,Cash
ORD-0012988,2026-02-11,CUST-00011,P0024,105,1,695.83,0.2,Debit Card
ORD-0012989,2026-02-22,CUST-01467,P0049,109,2,2078.21,0.2,Credit Card
ORD-0012990,2025-12-21,CUST-00648,P0077,104,1,160.06,0.15,Debit Card
ORD-0012991,2026-03-28,CUST-02592,P0041,103,1,196.38,0.0,Debit Card
ORD-0012992,2026-02-11,CUST-00261,P0033,109,1,2428.5,0.0,Net Banking
ORD-0012993,2026-04-24,CUST-02520,P0016,101,1,870.9,0.05,Credit Card
ORD-0012994,2026-02-09,CUST-01893,P0145,112,1,2033.83,0.05,Credit Card
ORD-0012995,2026-02-23,CUST-01139,P0022,109,1,2618.86,0.5,Debit Card
ORD-0012996,2025-08-22,CUST-01978,P0144,112,1,3703.46,0.5,Debit Card
ORD-0012997,2025-12-07,CUST-00565,P0061,106,2,857.36,0.15,Credit Card
ORD-0012998,2025-12-12,CUST-00301,P0034,112,1,4510.91,0.15,UPI
ORD-0012999,2026-03-16,CUST-00327,P0115,107,2,637.45,0.0,Net Banking
ORD-0013000,2025-11-02,CUST-02197,P0065,110,3,4258.96,0.15,Cash
ORD-0013001,2026-06-13,CUST-00779,P0055,108,1,3966.19,0.1,Debit Card
ORD-0013002,2026-06-30,CUST-02778,P0059,106,1,3559.97,0.15,Net Banking
ORD-0013003,2025-08-23,CUST-00604,P0077,103,3,273.55,0.15,Net Banking
ORD-0013004,2025-09-11,CUST-01688,P0054,104,1,4825.16,0.2,Credit Card
ORD-0013005,2025-08-31,CUST-00101,P0082,102,4,1397.96,0.2,Cash
ORD-0013006,2025-10-16,CUST-02129,P0072,103,1,2524.05,0.15,Net Banking
ORD-0013007,2026-03-31,CUST-00293,P0008,102,1,3829.0,0.15,Cash
ORD-0013008,2025-12-10,CUST-01688,P0068,106,3,2060.52,0.5,Cash
ORD-0013009,2026-06-11,CUST-01506,P0005,106,3,664.75,0.0,Cash
ORD-0013010,2025-09-09,CUST-01812,P0013,102,1,490.61,0.5,Cash
ORD-0013011,2026-03-12,,P0009,107,1,4037.96,0.05,Cash
ORD-0013012,2026-02-07,CUST-01942,P0077,102,1,3872.3,0.15,Credit Card
ORD-0013013,2025-11-25,CUST-00689,P0050,105,4,4846.2,0.0,Credit Card
ORD-0013014,2026-07-28,CUST-00145,P0150,111,1,3199.53,0.2,Credit Card
ORD-0013015,2026-01-31,CUST-01582,P0141,103,3,1251.67,0.05,Credit Card
ORD-0013016,2026-02-05,CUST-01852,P0065,112,1,4041.41,0.2,Credit Card
ORD-0013017,2026-06-28,CUST-00557,P0051,110,2,1014.75,0.0,Net Banking
ORD-0013018,2026-03-30,CUST-01743,P0037,110,1,3896.54,0.1,Credit Card
ORD-0013019,2025-12-15,CUST-01088,P0035,103,1,1027.38,0.05,Net Banking
ORD-0013020,2026-02-05,CUST-00645,P0011,108,1,4563.61,0.05,Net Banking
ORD-0013021,2026-05-02,CUST-01402,P0136,109,3,2311.42,0.05,Net Banking
ORD-0013022,2026-01-12,CUST-01381,P0064,111,2,1385.44,0.15,UPI
ORD-0013023,2025-11-25,,P0033,109,2,3689.05,0.05,Debit Card
ORD-0013024,2026-05-22,CUST-01761,P0093,107,1,3528.08,0.15,Credit Card
ORD-0013025,2025-09-21,CUST-01597,P0123,110,1,4354.55,0.15,Debit Card
ORD-0013026,2026-07-22,CUST-01471,P0104,102,2,3563.43,0.5,Net Banking
ORD-0013027,2026-07-23,CUST-01370,P0123,110,1,2824.83,0.0,Net Banking
ORD-0013028,2025-12-28,CUST-02792,P0031,108,1,3220.38,0.2,Credit Card
ORD-0013029,2025-09-08,CUST-01424,P0058,101,1,1363.77,0.5,Debit Card
ORD-0013030,2026-05-20,CUST-02812,P0041,103,10,3075.15,0.15,Cash
ORD-0013031,2026-07-14,CUST-00093,P0119,106,1,4212.79,0.2,Cash
ORD-0013032,2026-04-13,CUST-01111,P0131,103,10,461.5,0.2,Net Banking
ORD-0013033,2025-10-10,CUST-02273,P0033,102,1,2785.58,0.0,Net Banking
ORD-0013034,2026-01-30,CUST-01776,P0051,102,2,2932.44,0.05,UPI
ORD-0013035,2026-04-29,CUST-00793,P0077,106,3,2458.22,0.2,Cash
ORD-0013036,2025-10-02,CUST-00417,P0127,108,1,3477.55,0.05,Credit Card
ORD-0013037,29/10/2025,CUST-01939,P0073,108,4,3149.1,0.15,Cash
ORD-0013038,2025-12-05,CUST-01142,P0082,106,3,230.24,0.1,Net Banking
ORD-0013039,2026-06-20,CUST-01707,P0027,111,1,110.16,0.0,Debit Card
ORD-0013040,2026-02-13,CUST-01675,P0061,105,1,4870.71,0.2,Credit Card
ORD-0013041,2026-07-02,CUST-02195,P0040,109,2,774.15,0.15,Net Banking
ORD-0013042,2026-08-09,CUST-02208,P0094,105,1,1798.51,0.0,Debit Card
ORD-0013043,2025-12-15,CUST-00447,P0081,109,3,3264.24,0.2,UPI
ORD-0013044,2025-12-02,CUST-01147,P0130,101,4,294.27,0.1,Cash
ORD-0013045,2026-02-23,CUST-02983,P0046,105,2,3061.44,0.2,Cash
ORD-0013046,2026-06-15,CUST-00527,P0050,102,2,135.34,0.5,Cash
ORD-0013047,2026-01-29,CUST-00213,P0077,107,2,3696.04,0.2,Cash
ORD-0013048,2025-12-30,CUST-02832,P0148,105,3,3133.5,0.5,Credit Card
ORD-0013049,2025-09-13,CUST-01085,P0127,105,4,4306.33,0.1,Net Banking
ORD-0013050,2026-02-21,CUST-02319,P0125,109,1,2599.79,0.1,Debit Card
ORD-0013051,2026-05-23,CUST-01326,P0133,104,1,1551.13,0.15,Net Banking
ORD-0013052,2026-04-14,CUST-00452,P0070,108,1,268.95,0.05,Cash
ORD-0013053,2026-01-21,CUST-00812,P0093,105,5,2987.16,0.15,Credit Card
ORD-0013054,2026-05-30,CUST-01314,P0052,104,1,829.95,0.1,Net Banking
ORD-0013055,2026-03-23,CUST-01329,P0014,107,1,3693.95,0.1,Cash
ORD-0013056,2025-11-23,CUST-00887,P0045,112,4,1781.42,0.05,UPI
ORD-0013057,2025-09-18,CUST-01052,P0029,112,3,2768.24,0.1,Net Banking
ORD-0013058,2026-03-15,CUST-00655,P0052,110,1,3139.14,0.1,Debit Card
ORD-0013059,2026-03-16,CUST-00995,P0066,111,3,614.69,0.5,Debit Card
ORD-0013060,2025-12-22,CUST-01542,P0113,102,1,150.87,0.5,Debit Card
ORD-0013061,2025-12-23,,P0044,112,1,1811.49,0.15,Cash
ORD-0013062,2026-08-16,CUST-00062,P0018,104,1,3580.98,0.05,Net Banking
ORD-0013063,2025-11-20,CUST-02403,P0077,107,1,2884.02,0.05,UPI
ORD-0013064,2026-02-26,CUST-00020,P0078,101,1,2315.26,0.2,Net Banking
ORD-0013065,2026-05-08,CUST-01879,P0096,103,4,126.03,0.05,Cash
ORD-0013066,2025-11-22,CUST-00252,P0068,111,4,3911.8,0.05,Cash
ORD-0013067,2026-02-27,,P0042,107,1,346.57,0.15,UPI
ORD-0013068,2026-01-16,CUST-00075,P0139,107,3,857.0,0.0,Credit Card
ORD-0013069,2026-04-17,CUST-00073,P0086,112,2,1334.67,0.1,Cash
ORD-0013070,2026-07-02,CUST-02715,P0128,109,1,1543.72,0.2,Net Banking
ORD-0013071,2026-01-20,CUST-01769,P0129,106,4,2867.27,0.2,Credit Card
ORD-0013072,2026-08-03,CUST-02431,P0141,107,1,2346.24,0.5,UPI
ORD-0013073,2025-12-01,CUST-02561,P0041,110,2,3250.13,0.2,Cash
ORD-0013074,2025-12-27,CUST-00962,P0131,101,3,1447.23,0.1,Cash
ORD-0013075,2026-06-07,CUST-00835,P0117,107,2,2265.29,0.15,Credit Card
ORD-0013076,2026-06-21,CUST-00673,P0148,106,1,2532.23,0.15,Cash
ORD-0013077,2025-10-27,CUST-00897,P0032,110,1,1484.47,0.1,Net Banking
ORD-0013078,2026-03-13,CUST-00402,P0066,102,2,3169.05,0.05,Credit Card
ORD-0013079,2025-08-18,CUST-02245,P0062,101,1,4987.57,0.5,Cash
ORD-0013080,2026-04-22,CUST-00593,P0135,109,1,2471.83,0.15,Credit Card
ORD-0013081,2026-04-17,CUST-02166,P0028,105,2,3501.94,0.05,Debit Card
ORD-0013082,2026-05-05,CUST-02610,P0003,111,2,873.24,0.1,Net Banking
ORD-0013083,2025-11-18,CUST-01739,P0116,102,2,1453.55,0.15,Credit Card
ORD-0013084,2026-04-20,CUST-02476,P0137,107,1,2708.25,0.0,Credit Card
ORD-0013085,2026-04-01,CUST-00753,P0146,105,1,895.16,0.5,UPI
ORD-0013086,2026-05-17,CUST-00318,P0082,103,1,3659.83,0.2,Cash
ORD-0013087,2026-05-02,CUST-00290,P0073,109,1,2786.87,0.05,UPI
ORD-0013088,2025-08-22,CUST-01508,P0073,101,1,738.77,0.2,Cash
ORD-0013089,2026-02-26,CUST-00273,P0072,101,1,656.91,0.15,Net Banking
ORD-0013090,2026-07-11,CUST-02843,P0015,106,1,1270.28,0.0,UPI
ORD-0013091,2026-03-19,CUST-00074,P0079,106,1,4169.95,0.5,Net Banking
ORD-0013092,2026-03-24,CUST-01283,P0072,107,4,2076.59,0.15,Net Banking
ORD-0013093,2025-10-17,CUST-02061,P0141,109,4,1319.94,0.2,Cash
ORD-0013094,2025-09-11,CUST-00038,P0147,107,2,2112.84,0.0,Debit Card
ORD-0013095,2026-02-06,CUST-01642,P0122,106,1,3314.16,0.1,Net Banking
ORD-0013096,2026-01-24,CUST-02703,P0078,112,5,2616.67,0.5,Credit Card
ORD-0013097,2025-12-06,CUST-00954,P0004,101,1,2233.9,0.5,Net Banking
ORD-0013098,2026-04-27,CUST-02340,P0027,102,1,1723.23,0.0,Cash
ORD-0013099,2026-06-02,CUST-00880,P0094,109,2,2523.35,0.1,UPI
ORD-0013100,2025-12-18,CUST-01788,P0019,111,2,3469.91,0.5,UPI
ORD-0013101,2026-07-19,CUST-01526,P0064,108,1,4898.96,0.2,UPI
ORD-0013102,2026-04-20,CUST-01311,P0030,101,1,4530.32,0.5,Debit Card
ORD-0013103,2026-07-28,CUST-00587,P0016,107,4,1632.59,0.15,Credit Card
ORD-0013104,2026-03-08,CUST-01109,P0032,112,5,413.24,0.2,Debit Card
ORD-0013105,2026-03-02,CUST-02060,P0139,106,1,1763.26,0.1,Cash
ORD-0013106,2025-11-02,CUST-01332,P0103,101,1,3852.42,0.1,Net Banking
ORD-0013107,2026-01-15,CUST-01800,P0022,102,2,4525.26,0.15,Credit Card
ORD-0013108,2025-08-30,CUST-00115,P0082,102,1,3567.5,0.0,UPI
ORD-0013109,2026-04-16,CUST-01642,P0029,110,1,3715.67,0.1,Credit Card
ORD-0013110,2026-03-25,CUST-01951,P0027,105,2,3471.31,0.5,Debit Card
ORD-0013111,2025-11-16,,P0041,101,2,413.76,0.0,Credit Card
ORD-0013112,2025-10-02,CUST-02649,P0129,104,2,4838.35,0.1,Debit Card
ORD-0013113,2026-07-16,CUST-01302,P0114,111,10,4659.7,0.1,Debit Card
